ensemblID,Symbol,EntrezID,logFC
ENSMUSG00000027901,Dennd2d,72121,2.52594300726437
ENSMUSG00000021998,Lcp1,18826,2.52435267089876
ENSMUSG00000069893,9930111J21Rik1,667214,2.51951121083251
ENSMUSG00000031933,Izumo1r,64931,2.5138917397696
ENSMUSG00000108289,Gm44174,NA,2.51109828994687
ENSMUSG00000076925,Traj3,NA,2.51104710672711
ENSMUSG00000031101,Sash3,74131,2.50919028056277
ENSMUSG00000040296,Ddx58,230073,2.50882466317578
ENSMUSG00000038037,Socs1,12703,2.50724234054372
ENSMUSG00000079505,Gm11131,NA,2.50681787154397
ENSMUSG00000006219,Fblim1,74202,2.5038698733802
ENSMUSG00000104943,Gm42868,NA,2.50375165544573
ENSMUSG00000051969,Tlr11,239081,2.49795643114696
ENSMUSG00000064267,Hvcn1,74096,2.49461342518915
ENSMUSG00000092556,Olfr755-ps1,NA,2.48714288216623
ENSMUSG00000002944,Cd36,12491,2.4861821388298
ENSMUSG00000057143,Trim12c,319236,2.48012704150504
ENSMUSG00000040592,Cd79b,15985,2.47707049382427
ENSMUSG00000036905,C1qb,12260,2.47681512117811
ENSMUSG00000070390,Nlrp1b,637515,2.47660933546243
ENSMUSG00000031138,F9,14071,2.47467322085857
ENSMUSG00000033777,Tlr13,279572,2.4624573165365
ENSMUSG00000031995,St14,19143,2.45807070158024
ENSMUSG00000018654,Ikzf1,22778,2.45757415331187
ENSMUSG00000028859,Csf3r,12986,2.4571730995882
ENSMUSG00000025877,Hk3,212032,2.45572807406211
ENSMUSG00000100280,Gm28417,NA,2.45429602000933
ENSMUSG00000050014,Apol10b,328561,2.45308840154557
ENSMUSG00000024791,Cdca5,67849,2.45229132387045
ENSMUSG00000030345,Dyrk4,101320,2.44825591612666
ENSMUSG00000017652,Cd40,21939,2.44669768878338
ENSMUSG00000076916,Traj13,NA,2.44033223859136
ENSMUSG00000023249,Parp3,235587,2.43867702840328
ENSMUSG00000041538,H2-Ob,15002,2.43825945440811
ENSMUSG00000029923,Rab19,19331,2.43531328240796
ENSMUSG00000027322,Siglec1,20612,2.43412517718723
ENSMUSG00000040613,Apobec1,11810,2.43196372947398
ENSMUSG00000046245,Pilra,231805,2.42678812068963
ENSMUSG00000023982,Guca1a,14913,2.42415189433125
ENSMUSG00000040522,Tlr8,170744,2.4238895293887
ENSMUSG00000025888,Casp1,12362,2.42022447415823
ENSMUSG00000051998,Lax1,240754,2.41713338548517
ENSMUSG00000025017,Pik3ap1,83490,2.41405112154111
ENSMUSG00000026896,Ifih1,71586,2.41221994179247
ENSMUSG00000068699,Flnc,68794,2.40897309898722
ENSMUSG00000076755,Tcrg-V1,NA,2.40517893889335
ENSMUSG00000058755,Osm,18413,2.40444430879314
ENSMUSG00000024056,Ndc80,67052,2.40248669511982
ENSMUSG00000009585,Apobec3,80287,2.40183557541309
ENSMUSG00000078616,Trim30c,NA,2.39645611387414
ENSMUSG00000031849,Comp,12845,2.39518113662918
ENSMUSG00000098715,Gm28053,NA,2.39496096045443
ENSMUSG00000086517,Gm12534,NA,2.39489377279367
ENSMUSG00000024679,Ms4a6d,68774,2.38937159072976
ENSMUSG00000022148,Fyb,23880,2.3835667948593
ENSMUSG00000040552,C3ar1,12267,2.37588763480198
ENSMUSG00000092528,Nlrp1c-ps,NA,2.37585203895498
ENSMUSG00000032089,Il10ra,16154,2.37469762778146
ENSMUSG00000052760,A630001G21Rik,319997,2.3718377688527
ENSMUSG00000048865,Arhgap30,226652,2.37149102217719
ENSMUSG00000043157,Arl11,219144,2.37093327732429
ENSMUSG00000068105,Tnfrsf13c,72049,2.36840604373332
ENSMUSG00000045932,Ifit2,15958,2.36681178390122
ENSMUSG00000048373,Fgfbp1,14181,2.3665602812399
ENSMUSG00000073407,Gm6034,547347,2.36205974622098
ENSMUSG00000053113,Socs3,12702,2.36087101449429
ENSMUSG00000031103,Elf4,56501,2.35894550852957
ENSMUSG00000110358,A730009L09Rik,NA,2.3588570566638
ENSMUSG00000017607,Tns4,217169,2.35742486855771
ENSMUSG00000015947,Fcgr1,14129,2.35466795725466
ENSMUSG00000101279,Gm18342,NA,2.35460737766909
ENSMUSG00000005883,Spo11,26972,2.35448113165856
ENSMUSG00000062545,Tlr12,384059,2.35203148778858
ENSMUSG00000044468,Tent5c,74645,2.34963155446138
ENSMUSG00000000562,Adora3,11542,2.3477069897484
ENSMUSG00000072621,Slfn10-ps,NA,2.34446410229637
ENSMUSG00000087593,Gm16174,NA,2.34417584731518
ENSMUSG00000040204,Pclaf,68026,2.34405577687883
ENSMUSG00000109556,Gm38843,NA,2.33728865630684
ENSMUSG00000089988,Gm16238,NA,2.33523030263755
ENSMUSG00000076919,Traj9,NA,2.3326862225931
ENSMUSG00000051506,Wdfy4,545030,2.33250276768978
ENSMUSG00000039981,Zc3h12d,237256,2.33084749816194
ENSMUSG00000041736,Tspo,12257,2.32853167089689
ENSMUSG00000025355,Mmp19,58223,2.3216959570622
ENSMUSG00000062310,Glrp1,14659,2.32162198538737
ENSMUSG00000057135,Scimp,327957,2.31881840194722
ENSMUSG00000032436,Cmtm7,102545,2.31745500898198
ENSMUSG00000076498,Trbc2,NA,2.31726441780719
ENSMUSG00000026222,Sp100,20684,2.31540174846887
ENSMUSG00000024397,Aif1,11629,2.31519063415628
ENSMUSG00000035697,Arhgap45,70719,2.30836434504365
ENSMUSG00000064215,Ifi27,52668,2.30810981787953
ENSMUSG00000090675,Olfr111,545205,2.30391806054864
ENSMUSG00000078942,Naip6,17952,2.30052022212317
ENSMUSG00000076910,Traj19,NA,2.2984253771115
ENSMUSG00000086109,Gm13391,NA,2.29623817383409
ENSMUSG00000064262,Gimap8,243374,2.29501898096979
ENSMUSG00000024079,Eif2ak2,19106,2.29433648351516
ENSMUSG00000079845,Xlr4a,434794,2.29296201361137
ENSMUSG00000099375,Gm28187,NA,2.29168150632712
ENSMUSG00000004730,Adgre1,13733,2.29139191964313
ENSMUSG00000000303,Cdh1,12550,2.29029346357851
ENSMUSG00000000628,Hk2,15277,2.28433047395626
ENSMUSG00000034116,Vav1,22324,2.27853653258521
ENSMUSG00000029798,Herc6,67138,2.27686465462891
ENSMUSG00000052234,Epx,13861,2.27578159684983
ENSMUSG00000015950,Ncf1,17969,2.27236419501909
ENSMUSG00000022952,Runx1,12394,2.27231992933167
ENSMUSG00000048779,P2ry6,233571,2.27146760224738
ENSMUSG00000109675,Nxpe1-ps,NA,2.26547696199298
ENSMUSG00000087107,AI662270,NA,2.26417871716372
ENSMUSG00000062007,Hsh2d,209488,2.26167835754724
ENSMUSG00000029915,Clec5a,23845,2.26081539633797
ENSMUSG00000022221,Ripk3,56532,2.25951127899823
ENSMUSG00000023274,Cd4,12504,2.25407752857346
ENSMUSG00000030798,Cd37,12493,2.24773569011244
ENSMUSG00000019866,Crybg1,11630,2.24296660330644
ENSMUSG00000025058,5430427O19Rik,71398,2.2425797071144
ENSMUSG00000075602,Ly6a,110454,2.24066346709939
ENSMUSG00000026728,Vim,22352,2.24009613249422
ENSMUSG00000107894,Gm10388,NA,2.23938961993686
ENSMUSG00000076921,Traj7,NA,2.23818976924496
ENSMUSG00000104835,Gm5547,NA,2.23695757459777
ENSMUSG00000075122,Cd80,12519,2.23651346500891
ENSMUSG00000075611,Gm11545,NA,2.23327018704626
ENSMUSG00000091682,Tcrg-C3,NA,2.23185449786398
ENSMUSG00000067203,H2-K2,NA,2.22780759337873
ENSMUSG00000097295,Hmgb1-ps8,NA,2.22616877869126
ENSMUSG00000047867,Gimap6,231931,2.2257572230841
ENSMUSG00000043505,Gimap5,317757,2.22432816819044
ENSMUSG00000038973,Cldnd2,74276,2.22370425995305
ENSMUSG00000001918,Slc1a5,20514,2.22080765703173
ENSMUSG00000076909,Traj20,NA,2.22036084204896
ENSMUSG00000027580,Helz2,229003,2.21369082849521
ENSMUSG00000105646,Gm30211,NA,2.21313812153111
ENSMUSG00000100150,Gm19585,100503190,2.21305263773748
ENSMUSG00000003379,Cd79a,12518,2.21267720198919
ENSMUSG00000043008,Klhl6,239743,2.20965737183375
ENSMUSG00000070605,Zfp992,433791,2.20690393770492
ENSMUSG00000034329,Brip1,237911,2.2029067972047
ENSMUSG00000052160,Pld4,104759,2.20181937222761
ENSMUSG00000076907,Traj22,NA,2.20122376747784
ENSMUSG00000076926,Traj2,NA,2.20053535363099
ENSMUSG00000024696,Lpxn,107321,2.20012378881048
ENSMUSG00000054342,Kcnn4,16534,2.19846818674874
ENSMUSG00000103151,Gm38292,NA,2.19734626983834
ENSMUSG00000074604,Mgst2,211666,2.19608333217749
ENSMUSG00000086150,Bach2os,NA,2.19127651969391
ENSMUSG00000002699,Lcp2,16822,2.19103940850288
ENSMUSG00000068335,Dok1,13448,2.18941491226372
ENSMUSG00000029826,Zc3hav1,78781,2.18895810249643
ENSMUSG00000024965,Fermt3,108101,2.18757130932286
ENSMUSG00000024529,Lox,16948,2.18691197081155
ENSMUSG00000038507,Parp12,243771,2.18518947300168
ENSMUSG00000093514,NA,NA,2.18154620814034
ENSMUSG00000031779,Ccl22,20299,2.17873944812387
ENSMUSG00000058715,Fcer1g,14127,2.17502016044032
ENSMUSG00000040033,Stat2,20847,2.17339406001381
ENSMUSG00000038151,Prdm1,12142,2.17335662408887
ENSMUSG00000026387,Sctr,319229,2.17001527307911
ENSMUSG00000063611,Gm10134,NA,2.16320780134818
ENSMUSG00000021423,Ly86,17084,2.16152413291411
ENSMUSG00000105160,A530030E21Rik,NA,2.15849646948847
ENSMUSG00000033576,Apol6,71939,2.15641727613503
ENSMUSG00000006519,Cyba,13057,2.15239331965919
ENSMUSG00000034634,Ly6d,17068,2.15035472458197
ENSMUSG00000096971,4930556M19Rik,NA,2.14671709140677
ENSMUSG00000042385,Gzmk,14945,2.14640901710919
ENSMUSG00000026271,Gpr35,64095,2.14625530867746
ENSMUSG00000057058,Skap1,78473,2.14622269001852
ENSMUSG00000071714,Csf2rb2,12984,2.14508043279377
ENSMUSG00000056529,Ptafr,19204,2.14449838520155
ENSMUSG00000016756,Cmah,12763,2.13952523900509
ENSMUSG00000018819,Lsp1,16985,2.13921640397959
ENSMUSG00000032359,Ctsh,13036,2.13422168082907
ENSMUSG00000013974,Mcemp1,69189,2.13137488941394
ENSMUSG00000030793,Pycard,66824,2.12538028979328
ENSMUSG00000040751,Lat2,56743,2.12341501607753
ENSMUSG00000048065,Cyb5r2,320635,2.12267799154353
ENSMUSG00000023992,Trem2,83433,2.12144517373543
ENSMUSG00000079491,H2-T10,NA,2.12033775792025
ENSMUSG00000020787,P2rx1,18436,2.11774217003307
ENSMUSG00000103883,Gm37010,NA,2.11439832910449
ENSMUSG00000019942,Cdk1,12534,2.10535741641311
ENSMUSG00000059040,Eno1b,433182,2.10469639685796
ENSMUSG00000076488,Trbj1-6,NA,2.1041413931141
ENSMUSG00000031662,Snx20,71607,2.10253261781749
ENSMUSG00000097567,Gm26637,NA,2.0972020085132
ENSMUSG00000026029,Casp8,12370,2.09554866244372
ENSMUSG00000073538,E330020D12Rik,NA,2.09398903800603
ENSMUSG00000013707,Tnfaip8l2,69769,2.09118192931189
ENSMUSG00000101537,Gm29571,NA,2.08968610957679
ENSMUSG00000022945,Chaf1b,110749,2.08470327509058
ENSMUSG00000022146,Osmr,18414,2.08469868553282
ENSMUSG00000030579,Tyrobp,22177,2.08188678310027
ENSMUSG00000029816,Gpnmb,93695,2.08123791544289
ENSMUSG00000024014,Pim1,18712,2.07679311696992
ENSMUSG00000049130,C5ar1,12273,2.07654373899295
ENSMUSG00000044811,Cd300c2,140497,2.07581756768733
ENSMUSG00000024308,Tapbp,21356,2.07579306664284
ENSMUSG00000042451,Mybph,53311,2.07316537454733
ENSMUSG00000056737,Capg,12332,2.06685785623015
ENSMUSG00000050533,Gm9845,NA,2.06622169803255
ENSMUSG00000031264,Btk,12229,2.06571512614134
ENSMUSG00000043953,Ccrl2,54199,2.06173380481266
ENSMUSG00000076924,Traj4,NA,2.06139186125625
ENSMUSG00000032372,Plscr2,18828,2.06134980896693
ENSMUSG00000027656,Wisp2,22403,2.05900216280233
ENSMUSG00000052085,Dock8,76088,2.05840345640457
ENSMUSG00000059498,Fcgr3,14131,2.05570848465971
ENSMUSG00000097654,Gm26714,NA,2.05336576979601
ENSMUSG00000096592,Gm15801,NA,2.04763420415063
ENSMUSG00000042349,Ikbke,56489,2.04727161255604
ENSMUSG00000090019,Gimap1,16205,2.04530248806872
ENSMUSG00000017697,Ada,11486,2.04473228464405
ENSMUSG00000036908,Unc93b1,54445,2.04246212075692
ENSMUSG00000049988,Lrrc25,211228,2.04185878092339
ENSMUSG00000060791,Gmfg,63986,2.03946693928817
ENSMUSG00000026630,Batf3,381319,2.03916339552811
ENSMUSG00000005087,Cd44,12505,2.03767821628671
ENSMUSG00000056130,Ticam2,225471,2.03505198833743
ENSMUSG00000110631,Gm42047,NA,2.03266205588968
ENSMUSG00000018381,Abi3,66610,2.02832796863487
ENSMUSG00000034947,Tmem106a,217203,2.02810274661944
ENSMUSG00000024349,Tmem173,72512,2.02436331675121
ENSMUSG00000020077,Srgn,19073,2.02402577768003
ENSMUSG00000024013,Fgd2,26382,2.02228293753906
ENSMUSG00000091549,Gm6548,NA,2.02112237213261
ENSMUSG00000027074,Slc43a3,58207,2.0178611576899
ENSMUSG00000105871,Gm43147,NA,2.01494721942135
ENSMUSG00000046634,Pkd1l1,171395,2.0133285845846
ENSMUSG00000061356,Nuggc,100503545,2.01318476153751
ENSMUSG00000071203,Naip5,17951,2.0128863212126
ENSMUSG00000050063,Klk6,19144,2.01269343952284
ENSMUSG00000042677,Zc3h12a,230738,2.01089834881791
ENSMUSG00000040747,Cd53,12508,2.01073670959399
ENSMUSG00000031165,Was,22376,2.01073362991182
ENSMUSG00000042759,Apobr,171504,2.00601746783071
ENSMUSG00000044199,S1pr4,13611,2.00454502656154
ENSMUSG00000029622,Arpc1b,11867,2.00450191258787
ENSMUSG00000081602,Gm15369,NA,1.99762134604964
ENSMUSG00000102850,Gm37082,NA,1.99497900740877
ENSMUSG00000085048,Gm15537,NA,1.99091074299826
ENSMUSG00000072844,G530011O06Rik,NA,1.99065152878908
ENSMUSG00000028497,Hacd4,66775,1.98251865597917
ENSMUSG00000044583,Tlr7,170743,1.97900922471559
ENSMUSG00000025163,Cd7,12516,1.97877010672563
ENSMUSG00000064796,Terc,21748,1.97723778575792
ENSMUSG00000000409,Lck,16818,1.97567684987674
ENSMUSG00000000982,Ccl3,20302,1.97547780180472
ENSMUSG00000081512,Gm15821,NA,1.97500318289344
ENSMUSG00000025225,Nfkb2,18034,1.97439467105193
ENSMUSG00000022831,Hcls1,15163,1.97215531252436
ENSMUSG00000098112,Bin2,668218,1.97027630139605
ENSMUSG00000029075,Tnfrsf4,22163,1.97002201011657
ENSMUSG00000028678,Kif2c,73804,1.96941706471746
ENSMUSG00000054951,9130008F23Rik,71583,1.96777867209216
ENSMUSG00000094103,1700047I17Rik2,100101807,1.96359996116398
ENSMUSG00000030560,Ctsc,13032,1.96243388357588
ENSMUSG00000082062,Ftl2-ps,NA,1.96237549013798
ENSMUSG00000039158,Akna,100182,1.9604088984634
ENSMUSG00000039942,Ptger4,19219,1.95736820958319
ENSMUSG00000101585,1600010M07Rik,NA,1.95620007392537
ENSMUSG00000076485,Trbj1-3,NA,1.95606478023555
ENSMUSG00000090329,Gm17160,NA,1.95606478023555
ENSMUSG00000034330,Plcg2,234779,1.95559097515782
ENSMUSG00000042254,Cilp,214425,1.95550119981024
ENSMUSG00000002111,Spi1,20375,1.9544750524338
ENSMUSG00000026628,Atf3,11910,1.94892889625326
ENSMUSG00000023393,Slc17a9,228993,1.94806076202206
ENSMUSG00000097334,2700012I20Rik,NA,1.94357894048223
ENSMUSG00000081723,Gm15931,18729,1.94221189064944
ENSMUSG00000007041,Clic1,114584,1.94201468153004
ENSMUSG00000086652,Gm14029,NA,1.93976846506149
ENSMUSG00000021678,F2rl1,14063,1.93958008716208
ENSMUSG00000047810,Ccdc88b,78317,1.9390550679444
ENSMUSG00000015133,Lrrk1,233328,1.93648696372894
ENSMUSG00000031004,Mki67,17345,1.93625337338971
ENSMUSG00000041831,Sytl3,83672,1.93377231543848
ENSMUSG00000106856,Gm43761,NA,1.93369289543248
ENSMUSG00000048096,Lmod1,93689,1.93159364630425
ENSMUSG00000031825,Crispld2,78892,1.93145755354307
ENSMUSG00000037846,Rtkn2,170799,1.92798373405495
ENSMUSG00000098840,Mir7679,NA,1.92579406314833
ENSMUSG00000023947,Nfkbie,18037,1.92523656795634
ENSMUSG00000029925,Tbxas1,21391,1.92136258841297
ENSMUSG00000054626,Xlr,22441,1.91834771546922
ENSMUSG00000030157,Clec2d,93694,1.91512620681017
ENSMUSG00000020806,Rhbdf2,217344,1.91333746604069
ENSMUSG00000056116,H2-T22,15039,1.91151111734926
ENSMUSG00000000486,Sept1,54204,1.90571110630945
ENSMUSG00000034792,Gna15,14676,1.90511138839078
ENSMUSG00000022440,C1qtnf6,72709,1.90506946757883
ENSMUSG00000086763,Plxna4os1,NA,1.9048106226519
ENSMUSG00000032691,Nlrp3,216799,1.90424095097024
ENSMUSG00000000275,Trim25,217069,1.90396167711535
ENSMUSG00000019832,Rab32,67844,1.90146236460586
ENSMUSG00000029771,Irf5,27056,1.89824812366364
ENSMUSG00000067768,Xlr4b,27083,1.89794811612801
ENSMUSG00000067586,S1pr3,13610,1.89669192354239
ENSMUSG00000090164,BC035044,232406,1.89171780134758
ENSMUSG00000026829,Gbgt1,227671,1.88632836850956
ENSMUSG00000034786,Gpsm3,106512,1.88565040438325
ENSMUSG00000026288,Inpp5d,16331,1.88238723007948
ENSMUSG00000022488,Nckap1l,105855,1.88194495027759
ENSMUSG00000028581,Laptm5,16792,1.88088783093146
ENSMUSG00000074622,Mafb,16658,1.87880585778173
ENSMUSG00000020914,Top2a,21973,1.86962579976673
ENSMUSG00000102153,Gm37474,NA,1.86883331134407
ENSMUSG00000010142,Tnfrsf13b,57916,1.85685327714648
ENSMUSG00000093622,Gm20703,NA,1.85413050149532
ENSMUSG00000026126,Ptpn18,19253,1.85362522470428
ENSMUSG00000050107,Haspin,14841,1.85079417245493
ENSMUSG00000021457,Syk,20963,1.84865604595658
ENSMUSG00000063458,Lrmda,76633,1.84716325619279
ENSMUSG00000105769,Gm43351,NA,1.84394258541635
ENSMUSG00000031805,Jak3,16453,1.84031708778306
ENSMUSG00000030717,Nupr1,56312,1.83533720511485
ENSMUSG00000053158,Fes,14159,1.83502981210581
ENSMUSG00000060519,Tor3a,30935,1.83439932950625
ENSMUSG00000055541,Lair1,52855,1.83268218266841
ENSMUSG00000037649,H2-DMa,14998,1.8317341566341
ENSMUSG00000026483,Fam129a,63913,1.83150159868617
ENSMUSG00000090124,Ugt1a7c,394432,1.83110598569669
ENSMUSG00000044786,Zfp36,22695,1.82923747984163
ENSMUSG00000035778,Ggta1,14594,1.82157635197045
ENSMUSG00000000958,Slc7a7,20540,1.81926455356732
ENSMUSG00000070407,Hs3st3b1,54710,1.81836845747604
ENSMUSG00000026875,Traf1,22029,1.81828285955357
ENSMUSG00000040212,Emp3,13732,1.81751065283645
ENSMUSG00000029299,Abcg3,27405,1.81469372419289
ENSMUSG00000000732,Icosl,50723,1.81260302793332
ENSMUSG00000020399,Havcr2,171285,1.81231664629778
ENSMUSG00000054675,Tmem119,231633,1.81168287446833
ENSMUSG00000001020,S100a4,20198,1.81079113982789
ENSMUSG00000029994,Anxa4,11746,1.81032357986384
ENSMUSG00000038213,Tapbpl,213233,1.80940881923325
ENSMUSG00000103230,Gm17970,NA,1.80757983996287
ENSMUSG00000100627,A830008E24Rik,NA,1.80699507211462
ENSMUSG00000000555,Itga5,16402,1.80451238437244
ENSMUSG00000024986,Hhex,15242,1.80407741212283
ENSMUSG00000104698,Gm42602,NA,1.80343162700267
ENSMUSG00000032000,Birc3,11796,1.80152082361419
ENSMUSG00000023031,Cela1,109901,1.79815507777279
ENSMUSG00000040061,Plcb2,18796,1.79750656593583
ENSMUSG00000056671,Prelid2,77619,1.79525081365332
ENSMUSG00000043279,Trim56,384309,1.79448238952193
ENSMUSG00000047109,Cldn14,56173,1.79086668170558
ENSMUSG00000021384,Susd3,66329,1.78951830207926
ENSMUSG00000031207,Msn,17698,1.78623657132986
ENSMUSG00000061540,Orm2,18406,1.78583763658545
ENSMUSG00000038058,Nod1,107607,1.78426141986511
ENSMUSG00000028413,B4galt1,14595,1.78263317617701
ENSMUSG00000098654,NA,NA,1.7813447476305
ENSMUSG00000070780,Rbm47,245945,1.78090212650239
ENSMUSG00000031097,Tnni2,21953,1.77845833630508
ENSMUSG00000021822,Plau,18792,1.77561095729887
ENSMUSG00000031389,Arhgap4,171207,1.77439817429955
ENSMUSG00000039236,Isg20,57444,1.7701696253416
ENSMUSG00000029380,Cxcl1,14825,1.76694593635603
ENSMUSG00000015533,Itga2,16398,1.76144645376829
ENSMUSG00000101162,Gm26728,NA,1.76128151497437
ENSMUSG00000021322,Aoah,27052,1.75905027961308
ENSMUSG00000089943,Ugt1a5,394433,1.75357427595544
ENSMUSG00000054404,Slfn5,327978,1.7526714172148
ENSMUSG00000057948,Unc13d,70450,1.7486048493498
ENSMUSG00000092274,Neat1,66961,1.74206080813609
ENSMUSG00000020120,Plek,56193,1.74031499049419
ENSMUSG00000032440,Tgfbr2,21813,1.73719666368284
ENSMUSG00000069830,Nlrp1a,195046,1.73424926371441
ENSMUSG00000021665,Hexb,15212,1.73360539086604
ENSMUSG00000027962,Vcam1,22329,1.73145239256205
ENSMUSG00000071724,Smpd5,100503915,1.73111354067048
ENSMUSG00000037913,Tmem156,243025,1.73101434164312
ENSMUSG00000106739,Gm43499,NA,1.73063844662844
ENSMUSG00000049625,Tifab,212937,1.72858276694471
ENSMUSG00000026480,Ncf2,17970,1.72509388832984
ENSMUSG00000023153,Tmem52,69671,1.7204713887608
ENSMUSG00000079110,Capn3,12335,1.7202827302613
ENSMUSG00000054520,Sh3bp2,24055,1.71983812070285
ENSMUSG00000014599,Csf1,12977,1.71938122907373
ENSMUSG00000097684,Gm26645,NA,1.71676331965537
ENSMUSG00000035493,Tgfbi,21810,1.71523775882265
ENSMUSG00000024784,Gpha2,170458,1.71521989631816
ENSMUSG00000082683,Gm12697,NA,1.7139512369259
ENSMUSG00000059555,Tor4a,227612,1.71387217235758
ENSMUSG00000023243,Kcnk5,16529,1.71333901612532
ENSMUSG00000089797,Gm16118,NA,1.71237438649919
ENSMUSG00000042228,Lyn,17096,1.7121169415697
ENSMUSG00000051735,Rinl,320435,1.71184920172528
ENSMUSG00000085147,Gm12609,NA,1.71085651371161
ENSMUSG00000045679,Pqlc3,217430,1.70547796914743
ENSMUSG00000069309,Hist1h2an,319170,1.70539670242544
ENSMUSG00000069833,Ahnak,66395,1.70537975551927
ENSMUSG00000105284,Gm42693,NA,1.70082693559521
ENSMUSG00000101903,Gm29291,NA,1.6990736502784
ENSMUSG00000081769,Gm12216,NA,1.69640089094501
ENSMUSG00000030341,Tnfrsf1a,21937,1.69609068142659
ENSMUSG00000021880,Rnase6,78416,1.69566091226193
ENSMUSG00000045392,Olfr1033,258571,1.69415136445195
ENSMUSG00000020573,Pik3cg,30955,1.693852077977
ENSMUSG00000031659,Adcy7,11513,1.69027929047711
ENSMUSG00000052688,Rab7b,226421,1.68927388109585
ENSMUSG00000029343,Crybb1,12960,1.68751032738503
ENSMUSG00000033192,Lpcat2,270084,1.68591610028179
ENSMUSG00000050493,Fam167b,230766,1.68457387464669
ENSMUSG00000025044,Msr1,20288,1.68330331317889
ENSMUSG00000002831,Plin4,57435,1.68073874777019
ENSMUSG00000026303,Mlph,171531,1.68039198955427
ENSMUSG00000026946,Nmi,64685,1.67967957382957
ENSMUSG00000079227,Ccr5,12774,1.67901289056702
ENSMUSG00000024621,Csf1r,12978,1.67839961872309
ENSMUSG00000086265,Marcksl1-ps4,NA,1.67790946161531
ENSMUSG00000104572,Fbxw23,NA,1.67743625932884
ENSMUSG00000047407,Tgif1,21815,1.67574034170123
ENSMUSG00000084797,Gm14321,NA,1.67046694813094
ENSMUSG00000058914,C1qtnf3,81799,1.67017009523678
ENSMUSG00000029484,Anxa3,11745,1.67008881799285
ENSMUSG00000009772,Nuak2,74137,1.66619021801718
ENSMUSG00000032085,Tagln,21345,1.66358459730509
ENSMUSG00000028599,Tnfrsf1b,21938,1.66208434765519
ENSMUSG00000097806,Gm6556,NA,1.66035359279899
ENSMUSG00000089898,Gm14199,NA,1.65841842005253
ENSMUSG00000083672,Kpna2-ps,NA,1.65814132892645
ENSMUSG00000018927,Ccl6,20305,1.6571914887273
ENSMUSG00000032322,Pstpip1,19200,1.65694124309608
ENSMUSG00000001025,S100a6,20200,1.65377942172757
ENSMUSG00000003617,Cp,12870,1.6529423094587
ENSMUSG00000060063,Alox5ap,11690,1.65237543341518
ENSMUSG00000021583,Erap1,80898,1.65051005506721
ENSMUSG00000016256,Ctsz,64138,1.64801431194466
ENSMUSG00000107761,2010008C14Rik,NA,1.64616564119656
ENSMUSG00000021390,Ogn,18295,1.64488531521582
ENSMUSG00000002104,Rapsn,19400,1.64270311429334
ENSMUSG00000001750,Tcirg1,27060,1.63789879272413
ENSMUSG00000027639,Samhd1,56045,1.63537852065878
ENSMUSG00000034652,Cd300a,217303,1.63454488327996
ENSMUSG00000052336,Cx3cr1,13051,1.63323943635092
ENSMUSG00000028076,Cd1d1,12479,1.63301484464634
ENSMUSG00000020897,Aurkb,20877,1.63291970433598
ENSMUSG00000097875,Gm26704,NA,1.62591853711704
ENSMUSG00000024691,Fam111a,107373,1.62522102444246
ENSMUSG00000102352,Gm38346,NA,1.62187060364302
ENSMUSG00000023186,Vwa5a,67776,1.62089730674434
ENSMUSG00000105356,Gm42603,NA,1.62034673642247
ENSMUSG00000029490,Mfsd7a,243197,1.61996910121641
ENSMUSG00000029759,Pon3,269823,1.61940154909598
ENSMUSG00000038527,C1rl,232371,1.61582603518024
ENSMUSG00000022025,Cnmd,16840,1.61508796973917
ENSMUSG00000022367,Has2,15117,1.61213414096349
ENSMUSG00000087289,4933424M12Rik,NA,1.60867649341441
ENSMUSG00000019850,Tnfaip3,21929,1.60838278056144
ENSMUSG00000035021,Baz1a,217578,1.60461349985297
ENSMUSG00000034041,Lyl1,17095,1.60444790890228
ENSMUSG00000078153,Psme2b,621823,1.60229938527053
ENSMUSG00000034957,Cebpa,12606,1.5948075717656
ENSMUSG00000030342,Cd9,12527,1.59172703032345
ENSMUSG00000086595,Gm12214,NA,1.59024598442954
ENSMUSG00000043336,Filip1l,78749,1.58548022435496
ENSMUSG00000022587,Ly6e,17069,1.58533707076615
ENSMUSG00000110575,6330537M06Rik,NA,1.58480058552685
ENSMUSG00000020709,Adap2,216991,1.58367819271027
ENSMUSG00000022037,Clu,12759,1.58364911522338
ENSMUSG00000030786,Itgam,16409,1.58362687011085
ENSMUSG00000074342,I830077J02Rik,433638,1.58204729464269
ENSMUSG00000076617,Ighm,NA,1.5815926028313
ENSMUSG00000022876,Samsn1,67742,1.58012075532936
ENSMUSG00000037295,Ldlrap1,100017,1.57483131552014
ENSMUSG00000038352,Arl5c,217151,1.57404840388611
ENSMUSG00000042129,Rassf4,213391,1.57228368311389
ENSMUSG00000044626,Liph,239759,1.56822926609414
ENSMUSG00000001228,Uhrf1,18140,1.5669872625095
ENSMUSG00000031375,Bgn,12111,1.56387708728298
ENSMUSG00000020592,Sdc1,20969,1.56310104232913
ENSMUSG00000049871,Nlrc3,268857,1.55977433787133
ENSMUSG00000022491,Glycam1,14663,1.55712490109896
ENSMUSG00000071637,Cebpd,12609,1.55456151792454
ENSMUSG00000036995,Asap3,230837,1.55439135872294
ENSMUSG00000021871,Gm49342,NA,1.5509208378537
